light_Shower,light_FR,light_FL,plug_AC,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan,timestamp
0.0,1.0,0.0,1,0.0,0.0,0.0,2024-07-04 16:00:00
0.0,1.0,0.0,1,0.0,0.0,0.0,2024-07-04 16:10:00
0.0,1.0,0.0,1,0.0,0.0,0.0,2024-07-04 16:20:00
0.0,1.0,0.0,1,0.0,0.0,0.0,2024-07-04 16:30:00
0.0,1.0,0.0,1,0.0,0.0,0.0,2024-07-04 16:40:00
0.0,1.0,0.0,1,0.0,0.0,0.0,2024-07-04 16:50:00
0.0,1.0,0.0,1,0.0,0.0,0.0,2024-07-04 17:00:00
0.0,1.0,0.0,1,0.0,0.0,0.0,2024-07-04 17:10:00
0.0,1.0,0.0,1,0.0,0.0,0.0,2024-07-04 17:20:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 17:30:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 17:40:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 17:50:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 18:00:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 18:10:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 18:20:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 18:30:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 18:40:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 18:50:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 19:00:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 19:10:00
0.0,1.0,1.0,1,0.0,0.0,0.0,2024-07-04 19:20:00
0.0,1.0,1.0,1,0.0,0.0,0.0,2024-07-04 19:30:00
0.0,1.0,1.0,1,0.0,0.0,0.0,2024-07-04 19:40:00
0.0,1.0,1.0,1,0.0,0.0,0.0,2024-07-04 19:50:00
0.0,1.0,1.0,1,0.0,0.0,0.0,2024-07-04 20:00:00
0.0,1.0,1.0,1,0.0,0.0,0.0,2024-07-04 20:10:00
0.0,1.0,1.0,1,0.0,0.0,0.0,2024-07-04 20:20:00
0.0,1.0,1.0,1,1.0,0.0,0.0,2024-07-04 20:30:00
0.0,1.0,0.0,1,1.0,0.0,0.0,2024-07-04 20:40:00
0.0,1.0,0.0,1,1.0,0.0,0.0,2024-07-04 20:50:00
0.0,1.0,1.0,1,1.0,0.0,0.0,2024-07-04 21:00:00
0.0,1.0,1.0,1,1.0,0.0,0.0,2024-07-04 21:10:00
0.0,1.0,1.0,1,1.0,0.0,0.0,2024-07-04 21:20:00
0.0,1.0,1.0,1,1.0,0.0,0.0,2024-07-04 21:30:00
0.0,1.0,1.0,1,1.0,0.0,0.0,2024-07-04 21:40:00
0.0,1.0,1.0,1,1.0,0.0,0.0,2024-07-04 21:50:00
0.0,1.0,1.0,1,1.0,0.0,0.0,2024-07-04 22:00:00
0.0,1.0,1.0,1,1.0,0.0,1.0,2024-07-04 22:10:00
0.0,1.0,1.0,1,1.0,0.0,1.0,2024-07-04 22:20:00
0.0,0.0,0.0,1,1.0,0.0,0.0,2024-07-04 22:30:00
0.0,1.0,0.0,1,1.0,0.0,0.0,2024-07-04 22:40:00
0.0,0.0,0.0,1,0.0,0.0,1.0,2024-07-04 22:50:00
0.0,0.0,0.0,1,0.0,0.0,1.0,2024-07-04 23:00:00
0.0,0.0,0.0,1,0.0,0.0,1.0,2024-07-04 23:10:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 23:20:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 23:30:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 23:40:00
0.0,0.0,0.0,1,0.0,0.0,0.0,2024-07-04 23:50:00
